카테고리,채널명,채널ID,설명,구독자 수,영상 수,총 조회수
영화 해석,필름토크,UCu3PrXED0S9tPP0IalXdGGQ,"🎬 필름토크 (Film Talk) – 영화를 사랑하는 사람들을 위한 채널!
이곳에서 최신 개봉작부터 숨겨진 명작까지 다양한 영화 리뷰를 만나보세요. 감동적인 스토리, 놀라운 연출, 배우들의 명연기까지 깊이 있게 분석하여 솔직한 감상을 전해드립니다.

💡 필름 토크의 내용: 
✔️ 신작 영화 리뷰 🎥
✔️ 명작 추천 🎞️
✔️ 영화 해석 & 결말 분석 🔎
✔️ 감독과 배우 이야기 🎭

좋아요와 구독은 더 좋은 콘텐츠 제작에 큰 힘이 됩니다! 📢
🎥 필름토크에서 함께 이야기해요! 🎬
",21,12,6512
영화 해석,영화의정원,UC5UcQZqUvIp8FA13YV1cDbQ,"인생에서 흥미로운 영화를 소개해드립니다 

영화의정원의 영상은 70프로는 소개 
30프로는 저의 개인적인 견해 혹은 해석을 담아 
흥미로운 영화를 소개해 드립니다 

해박한 지식은 부족하지만 
다양한 관점으로 재미있게 시청해 주세요

감사합니다( ღ'ᴗ'ღ )

💌 비지니스 문의 : flowershape04@gmail.com",22800,54,3873588
영화 해석,아웃클라쓰 스튜디오,UCLlHx2GuxkUUMr0MebLBZtQ,"영화를 보는 새로운 시각! 아웃클라쓰입니다.

저희는 영화에 대한 다양한 해석을 통해 영화 속에 숨겨져있는 진실을 발견해나가고 있습니다.

그리고 영화 속에 숨겨진 진실이 드러내는 '우리 세상의 진실'을 이야기하고자 합니다.

천천히, 그리고 꾸준히 '좋은 영상'으로 찾아뵙겠습니다:D

문의 :  outclassstudio@gmail.com

",1960,38,424715
영화 해석,함께 읽는 영화,UCTvKly8P5eMpkOPVuF63lwA,"좋아하는 것들을 기록하는 덕후의 채널 🔥 
영화 연출, 배우 이야기는 유튜브에
긴 영화 리뷰와 해석글은 블로그에 https://blog.naver.com/hkyung769
그 외의 기록은 인스타그램에 @movie_read_together
",345,23,175441
영화 해석,진용진,UCIG4gr_wIy5CIlcFciUbIQw,"진용진 유튜브입니다

멤버십 결제 관련 문의는 유튜브 고객센터로 문의해주세요.

배우 지원: jinyongjin.yt@gmail.com
광고 및 비즈니스 제안: khs@3ycorp.kr
인스타그램 : https://www.instagram.com/jinyongjin92/
",2780000,673,1210798104
영화 해석,개인적인 영화 리뷰 - 최해석,UC054cqzElxIO6sJhRKeuIfg,,3,3,3293
자동차 리뷰,홍시car,UCG2PHnetcVllQFPW5BsE_LA,"똑똑한 고퀄리티 시승기! 홍시의 솔직+담백 자동차 리뷰 채널 ♥
*비지니스 문의 : hongsi_car@naver.com
*개인 차량 지원은 대여 기간, 시승 거리, 보험 문제로 인해 특정 차량(렌트가 불가한 구형)외에 정중히 사양하겠습니다. 
*취득면허정보 : 1종대형 / 1종보통 / 2종보통

*컨텐츠 소개
[똑똑한 고퀄리티 시승기] 가격&옵션 분석부터 시승까지 2~5일간 200~500km 테스트 후 리뷰합니다!
[그돈씨!] 그 돈이면 씨(..?) 고민 해결!
[똑똑한 퇴근길 시승기] 실제 출퇴근길에서의 시내 주행감을 말합니다!
[모터쇼] 자동차 행사장에서 홍시만의 시각으로 소개해요!
[홍시피셜] 신차 정보와 이슈, 그리고 예언?
[주말엔 차박] 다양한 캠핑카로 직접 경험해보고 말해요!
[내차 실험실] 자동차 용품 및 기능에 대한 실험 영상
[소녀 감성 DIY] 나 혼자 할 수 있는 자동차 정비 관리 영상
[방꾸석 중고차] 검색을 통해 알아보는 중고차의 가격 분석, 추천&평가
[가성비 견적] 가격&옵션표를 정밀 분석합니다!
[자동차 상식] 초보운전 및 차알못들을 위한 기초 상식 안내!
[교통안전 법률토크] 이동신 변호사와 함께 자동차 사고 분석 및 도로교통법 안내 영상
",132000,1881,61915830
자동차 리뷰,자동차 리뷰하는 소년,UCymJsNoTqu3McAl2mSNFIaw,,5,15,3225
자동차 리뷰,야너두,UCI69nTQ-K8NZ99kd-X5qqBQ,"일반인 눈높이의 쉽고 친근한 자동차 채널입니다
차량협찬 및 비지니스 문의 : barum0902@naver.com
",157000,835,125028800
자동차 리뷰,초보자동차리뷰,UCAqzLtXJTL1tbgIAgxsq5CA,"안녕하세요 초보유튜버입니다
제가 좋아하는것은 자동차여서 앞으로는 자동차에대해서 리뷰를 찍어서 올려보고자 유튜브를 시작합니다 부족한점이있어도 너그롭게 이해해주시고 영상봐주시면은 감사하겠습니다!!",0,0,0
자동차 리뷰,자동차 리뷰하는 남자,UCQrHJcqgbsjli8v7VuPYfaQ,,13,12,37158
자동차 리뷰,차도남 닥터준,UCOY3LbxXxCd8SykBvcVJlzg,모든 주유구에 도1킹하는 그 날까지❤️,267000,1209,267094882
자동차 리뷰,클로이온로드 Chloeonroad,UClhG5U8FvrL5iEHOZvq5y8w,"통통튀는 자동차 리뷰 듣고 싶으세요?! 그럼 클로이온로드!
-자동차 리뷰, 시승, 영어 MC-



광고문의: kat900704@hotmail.com
혹은 인스타 @chloe_onroad 디엠 문의주세요",14300,289,3373002
자동차 리뷰,정우성의 더파크 THE PARK,UChO8Bz0JvDfareLOg3w1-jg,"시간이 소중한 우리를 위한 취향 공동체, 유튜브 라이프스타일 매거진 ""정우성의 더파크 THE PARK""",71100,645,17692869
자동차 리뷰,차있슈,UCgA5u3KJvx6SNudjEFyiwgw,"
",113000,351,57024276
자동차 리뷰,Subtitle Engine [자동차 리뷰 자막],UCGTK3vnZAC3_gaMA55TegQw,"영미권 자동차 리뷰어들의 리뷰를 번역하여 게시하는 채널입니다. 
모든 저작권은 원작자에게 있으며 이 채널은 채널 수익을 내지 않는 채널입니다.
This is a channel that translates and posts car reviewes with english.
All copyrights belong to the original author and this channel does not make any channel revenue.
",87,3,15866
자동차 리뷰,자동차리뷰채널,UCk9HQ0Qzt30jSyUb3Dce1vQ,,0,1,27
자동차 리뷰,[에스모티브]YouTube공식채널 - 채작가의 차리뷰,UCLLOJHEBL_roK1XK7GGZLwg,"자동차 제품 등 전문 리뷰어 채작가(채수만)입니다.
19년이상 교수 출신, 미술작가로 활동중이고 자동차를 좋아해서 열심히 자동차 기자, 유튜버, 사업가로 활동하고 있습니다.
일반인 입장에서 정직하게 SUV, 하이브리드, 수입 미니밴 등을 리뷰하고 있으며
다양한 브랜드 협업 경험과 CF 모델 제안을 받은 바 있습니다.

✔ 채널: 에스모티브
✔ 협업 문의: 카카오톡 '에스모티브/ juokka2a@naver.com
✔ 협업 가능: 광고, 영화 영상, 홍보 캠페인, 브랜드 리뷰 제안 등 환영합니다.  

📍 저희는 시청자에게 도움이 될만한 영상을 제작하고 있습니다.
",211000,3201,173569813
자동차 리뷰,차알못 리뷰,UCjTRURXSC1pjrvOjUm79NdQ,"차알못을 위한 자동차 리뷰 채널입니다 
자동차 리뷰를 어렵지 않고 일반인 눈높이에서 쉽게 풀어가려고 노력해보았습니다
윤키라이드 유튜브 채널의 부캐
TDV9NX@AICOMPANY",1810,82,1115589
자동차 리뷰,"자동차리뷰,최군",UCaSRz-itHGsCoIKwE1luLDw,,9,11,5858
자동차 리뷰,*자동차리뷰???* 공식 계정,UCecHSjeYOrtxXeY3LV68lxQ,,1,2,2160
자동차 리뷰,오토뷰(AutoView) - 자동차 & 타이어 구입 참고서,UCfcgDLazgMa1L92Kl3r9ZAA,,382000,902,168560920
자동차 리뷰,"차,또바기 - 디테일한 자동차 리뷰.",UCa9H_LYm3uVYwMcYHHma8Xg,"안녕하세요, 차,또바기입니다.
이 채널은 자동차를 단순히 스펙과 가격표로만 보는 곳이 아닙니다.

디자인, 실내 공간, 시트 재질, 수납공간 같은 작은 디테일부터
가속력, 제동력, 엔진 반응, 핸들링, 코너링, 승차감, 연비까지,
‘교과서처럼 꼼꼼하게’, 하지만 ‘이야기처럼 부드럽게’ 풀어드립니다.

딱딱한 정보는 기본, 거기에 따뜻한 감성과 유머까지.
‘자동차가 주는 일상의 행복’까지 함께 전하는 채널,
차를 좋아하는 사람이라면 누구나 오래, 자주 머물고 싶은 공간

지금, 자동차에 모든 것을 다 알려드리겠습니다.

*유튜브 핸들*
youtube.com/@chattobagi 

*차,또바기 카케어*
https://smartstore.naver.com/chattobagi

*차,또바기 카카오톡 채널*
http://pf.kakao.com/_HqePK

*테슬라 리퍼럴 코드*
https://www.tesla.com/ko_kr/referral/kh27445

",82100,749,28795848
자동차 리뷰,흙수저시점 자동차 리뷰,UCXjV2opevcYlNH9bBNDLsdw,흙수저 채널에서 자동차 리뷰만을 모아 놓은 채널입니다! 재밌게 봐주세요~,0,1,111
자동차 리뷰,비피디 BPD,UCrOl7IuctoHW0iW-Gozj4EQ,"비피디와 솔님의 자동차 이야기
광고 마케팅 문의: bpdbpd.biz@gmail.com
7DBH79@AICOMPANY
",373000,1284,405412260
자동차 리뷰,카비니 CarBini,UCu1zVEpCdQ0_aW0GoJxeb8w,"광고 및 출연 문의: bin6363@hanmail.net

“자동차를 더 재미있게”

22만 구독자를 보유한 ‘카비니’ 유튜브 채널은 자동차, 전기자전거, 전기바이크 등 세상에 있는 모빌리티를 더 재미있게 즐길 수 있도록 다양한 콘텐츠를 제공하는 유튜브 채널입니다.
자동차를 단순히 이동 수단으로만 보지 않고, 그 안에 담긴 이야기, 추억을 함께 누리고자 합니다.
‘카비니’는 다양한 자동차 모델 리뷰, 테스트 드라이브, 비교평가 등을 통해 시청자들에게 풍부한 정보를 제공하며, 최신 기술 동향과 업계 소식을 전합니다.
또한, 우리 인생에서 떼려야 뗄 수 없는 자동차 이야기를 들으며 모두의 삶과 라이프스타일을 재미있고 유익하게 공유하고자 합니다.
",231000,562,132725345
자동차 리뷰,자동차리뷰,UC8Fcwrlw3niuGA952zy2ZzQ,,0,1,460
자동차 리뷰,자동차리뷰TV  {♣︎♣︎},UC7j-2hbDtx_AwH3TIF3boLg,,0,5,908
자동차 리뷰,박준형의 CARTUREMAN칼쳐맨,UCivgSHUbuklrpeTNSx_-xzQ,"요오오우~ 이제 자동차로 칼쳐맨이 와썹!! 매주 목요일 좋은 콘텐츠로 달려가겠쓰~~!!
박준형의 칼쳐맨 구독! 좋아요! 댓글! 알람! 필수쓰~ BAAAAAAAAAAAAM~!!~!! 😎",241000,292,82586293
자동차 리뷰,최PD의 평범한 자동차 리뷰,UC1RpF4Kjo-L-XHUk4IL4VQA,"안녕하세요. 평범한 사람들입니다. 

저희 채널은 평범한 사람들이 만들어 가는 소소한 채널입니다.
전문가도 아니고, 정말 평범한 사람들이 모여서 영상 제작 및 운영을 하고 있습니다.

영상은 항상 재미있게 봐주시고, 악플보다는 응원을 댓글이라도 작성해주시면 정말 큰 도움이 됩니다.
감사합니다.
 
*광고 및 제작지원 문의 :  choishextra@gmail.com
*스튜디오 위치 : 경기도 안산시 상록구
                                         ",4050,465,1571409
자동차 리뷰,앗 차가와!,UCu8vJYXzPbpG50NTZ6zTEqg,"세상에서 가장 쿨한 자동차 콘텐츠 채널 〔앗! 차가와!〕 입니다.

대중적인 시각에서 차량에 대한 리뷰를 들려드리고,
차량으로 할 수 있는 재미있는 시도들을 하는 예능 콘텐츠를 운영합니다. 

자동차와 관련한 가장 재미있는 생각거리를 던져주는 채널이 되겠습니다.

*비즈니스 문의 :atcarcoming@lastsequence.co.kr
",108000,331,89327879
시승기,E CAR YA TV,UC5ae7UkW02JgQPZMw1vKa2A,"모든차량의 리뷰를 목표로 하는  e-car-ya!

시승기,장단점,사고유무판별법 등  차별화된 영상으로  보여드리겠습니다.

구독하기!",7220,94,3645057
시승기,무한질주TV,UC6JfcBny0lXDGpb9HgAkWDA,"무한질주TV
신차 시승기 / 신차 위장막 & 출시 소식 정보 공유 영상 채널입니다.

무한질주 인플루언서 팬하기 - https://in.naver.com/skynkh​​​​
클럽 EV9 동호회 - https://cafe.naver.com/googlenexus7
네이버 대표카페 클럽스팅어 공식 동호회 - https://www.clubstinger.kr
네이버 대표카페 올뉴,더뉴카니발 동호회 - https://cafe.naver.com/kvclub
4세대 카니발 동호회 - https://cafe.naver.com/clubcarnivalka4


",9770,290,15313450
시승기,카홀릭 CARHOLIC,UCikm-rAUr2SniqO3mcHVgAQ,"자동차 온라인 전문 매체 카홀릭의 유튜브 공식 채널입니다.
국내외 자동차 관련 뉴스와 시승기, 인터뷰는 물론 모터스포츠까지
카홀릭이 취재하는 다양한 내용의 영상과 함께 하시죠!

카홀릭: http://carholic.net",3310,600,2333884
시승기,이안카,UCtR90Y6otyrPHY6k-uT4MYw,"렌터카 회사 운영하는 이안아빠의 내돈내산 각종 차량 구매 후기 및 일반인기준 차량 시승기, 차량의 옵션 추천 및 각종 자동차정보 와 상식을 영상에 담아보겠습니다.

주식회사 이안카
주소 : 경기도 성남시 수정구 위례서로 34, 8층 801호
대표번호 : 1899-9199

",4410,109,975330
시승기,동차TV,UCcV0sfFwk5xlk4gkqI3S6Wg," 신차시승리뷰하고있습니다!! 구독과좋아요 부탁드립니다~~

악플댓글달고오시면 차단하겠습니다 (주의)
(의견충 진지충 사절)",183,27,109314
시승기,오토플레이 KR,UCy-7qV_aUjRfgVVYYlDzA_w,"자동차를 좋아하고 소식을 전달합니다.

콘텐츠 제휴문의 : pagani0101@naver.com

2009년부터 자동차 블로그 운영
네이버 포스트 스타에디터
일간스포츠(중앙일보) 시승기 기고
BMW 코리아 [My First BMW] 시즌2 에디터
BMW 코리아 SNS 포토그래퍼
벤츠 코리아 SNS 포토그래퍼
한국GM (쉐보레, 캐딜락) 웹진 에디터
폭스바겐 코리아 SNS 영상 디렉터
기타 자동차 관련 글 다수 기고(신한PLAY 등)",18800,442,11083797
시승기,글로벌오토뉴스 Global Auto News,UCZQuhpJeBfNhk9x_bs9EUvg,"최신 자동차 관련 뉴스와 시승기, 산업 전반에 대한 날카로운 분석, 미래 모빌리티에 관한 전망까지 자동차 산업과 관련된 다양한 이야기를 알기 쉽게 전해드립니다",23000,1877,16639153
시승기,BMW 이승현,UCckVqQ7lY8fOmzpO0OaQL9w,"BMW 협객입니다.
시승기, 설명, 출고, 신차정보, 프로모션 등등 BMW에 관련된 모든 것을 다루겠습니다.
협객이니까요!
http://kolonmotors.kr/users/seunghyun_lee1

BMW 코오롱모터스 
대전지점 이승현 대리 
010-2407-1420
",6100,125,939282
시승기,일반인디테일시승기,UCYGy4ZTRJrKtdiRxjJ2NKHA,"전차종 디테일 시승기, 차량 분석, 목적별 차량추천 전문 유튜버",1150,23,255886
시승기,두앤고 Do&Go,UCq5dHOMHinXc3sPq068zEZw,"자동차를 좋아하는 두방이 아빠와 고피디의 유쾌한 남자들의 카 라이프
두앤고 DO & GO 자동차 리뷰 채널 (일반인 시승기)

자동차를 좋아해 친구가 됬고
자동차를 좋아해 유튜버가 된 두남자

유쾌하고 재미있는 자동차 컨텐츠를 
위해 끝까지 달려보겠습니다.

영상을 재미있게 보셨다면 구독과 좋아요 부탁드립니다

늘 응원해 주세요!
감사합니다

차량협찬, 광고 문의  : justgo33@naver.com

- 고 PD 올림-",3400,70,1718882
시승기,데일리카 Dailycar,UCYsgAozzysQ7WuAs_ao4K5w,"데일리카(dailycar.co.kr)
클래스가 다른; 자동차 뉴스 데일리카의 공식 영상 채널입니다.

TV 데일리카에서는 텍스트 뉴스로는 미처 보여줄 수 없었던 새차소개, 시승기뿐만 아니라 
국내외 자동차업계, 모터쇼, 모터스포츠, 자동차디자인 등의 소식과 정보를 영상으로 전달합니다.

[구독], [좋아요]로 데일리카를 응원해주시는 분들,
[댓글]을 통해 솔직한 의견 남겨주시는 분들께 미리 감사드립니다.

#carnews #automotivenews #KoreanCarMarket 
#Hyundai #Kia #Ssangyong #RenaultSamsung #Genesis #Chevrolet 
#MercedesBenz #BMW #Porsche #Ferrari #Volvo
#RollsRoyce #Cadillac #Audi #Volkswagen #Tesla
#Toyota #Honda #Nissan
#AutoDesignAward

Dailycar(dailycar.co.kr), a high-end automotive news channel, delivers the credible news about the global auto brands, motorshow/autoshow, new car debut, test drive reviews, bikes, motor sports, auto parts, and car design.

This is the authorized video channel of Dailycar.
",7690,801,3682089
시승기,"늙다리생각, 40대 아저씨 시점 시승기!!!!!",UCu_MdwfWvSzA6JUxyOyl8iQ,"철없는 40대 아저씨 시점!!! 솔직! 느낀 그대로! 우당탕탕 자동차 시승기!!!

",420,48,237822
시승기,시승콜•내차 살 땐 시승 먼저,UCaUuj7k6m2Ib4unAwgxoluA,"내차 살 땐 시승 먼저.
부담없이, 원없이 완전 무료 시승 프로젝트.
시승콜!!!
UA1B3U@AICOMPANY",17,14,9503
시승기,Motorian모터리언,UCrXkDAx7w0EbfnyM7yNzmpQ,"자동차 전문 미디어 
www.motorian.kr",211000,1636,147382714
시승기,GRID,UCpooYxZGp7IaKxh1OxvhXsw,"'자동차를 즐기는 것부터 모터스포츠 무대의 열기까지'

2016/2020년 슈퍼레이스 슈퍼6000 클래스 챔피언, 정의철 선수
다양한 교육 활용를 펼쳐온 이용석 치프 인스트럭터, 이와 함께
대중의 눈으로 자동차를 경험하고, 이야기하는 조승 드라이버

세 사람이 자동차 시승기와 트랙 주행 영상 등 자동차에 대한 다양한 소식을 전합니다.


드라이빙을 즐기는 당신을 위해

GR1D 홈페이지: https://gr1d.co.kr
",1830,25,99032
시승기,존잘엠지 JJMG,UCiINSsgh4pIQnXWwnWSYDmA,"시승 및 제품리뷰 영상을 올리고 있습니다. 
모두가 함께 안전하게 즐길 수 있는 문화를 만들어요",18400,92,6250739
